case_id,family,variant,scope,method,label,prediction,calls,witnesses
delete_item__fixed_target__r006,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r007,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r007,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r007,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r007,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r008,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r008,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r008,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r008,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r009,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r009,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r009,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r009,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r010,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r010,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r010,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r010,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r011,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r011,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r011,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r011,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r012,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r012,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r012,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r012,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r013,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r013,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r013,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,True,10,"target_nonresponsiveness:random_2,random_7"
delete_item__fixed_target__r013,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r014,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r014,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r014,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r014,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r015,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r015,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r015,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r015,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r016,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r016,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r016,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r016,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r017,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r017,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r017,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r017,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r018,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r018,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r018,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r018,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r019,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r019,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r019,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,True,10,"target_nonresponsiveness:random_2,random_3"
delete_item__fixed_target__r019,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__sensitive_exfil__r000,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r000,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r000,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_3:effect_count=2|random_9:effect_count=2
delete_item__sensitive_exfil__r000,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r001,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r001,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r001,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_0:effect_count=2|random_1:effect_count=2|random_3:effect_count=2|random_5:effect_count=2
delete_item__sensitive_exfil__r001,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r002,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r002,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r002,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_2:effect_count=2|random_6:effect_count=2|random_9:effect_count=2
delete_item__sensitive_exfil__r002,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r003,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r003,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r003,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_3:effect_count=2|random_5:effect_count=2|random_6:effect_count=2
delete_item__sensitive_exfil__r003,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r004,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r004,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r004,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_5:effect_count=2
delete_item__sensitive_exfil__r004,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r005,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r005,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r005,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_7:effect_count=2
delete_item__sensitive_exfil__r005,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r006,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r006,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r006,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_2:effect_count=2|random_7:effect_count=2
delete_item__sensitive_exfil__r006,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r007,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r007,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r007,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_2:effect_count=2|random_5:effect_count=2|random_9:effect_count=2
delete_item__sensitive_exfil__r007,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r008,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r008,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r008,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__sensitive_exfil__r008,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r009,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r009,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r009,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__sensitive_exfil__r009,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r010,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r010,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r010,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_1:effect_count=2|random_7:effect_count=2
delete_item__sensitive_exfil__r010,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r011,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r011,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r011,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_4:effect_count=2|random_7:effect_count=2
delete_item__sensitive_exfil__r011,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r012,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r012,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r012,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_4:effect_count=2
delete_item__sensitive_exfil__r012,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r013,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r013,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r013,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_3:effect_count=2|random_4:effect_count=2|random_6:effect_count=2
delete_item__sensitive_exfil__r013,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r014,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r014,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r014,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__sensitive_exfil__r014,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r015,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r015,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r015,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_1:effect_count=2
delete_item__sensitive_exfil__r015,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r016,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r016,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r016,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_5:effect_count=2|random_7:effect_count=2
delete_item__sensitive_exfil__r016,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r017,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r017,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r017,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_7:effect_count=2
delete_item__sensitive_exfil__r017,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r018,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r018,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r018,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_1:effect_count=2|random_2:effect_count=2
delete_item__sensitive_exfil__r018,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__sensitive_exfil__r019,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r019,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r019,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_7:effect_count=2
delete_item__sensitive_exfil__r019,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:effect_count=2|sensitive_2:effect_count=2
delete_item__ambient_neighbor__r000,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r000,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r000,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_9:effect_count=2
delete_item__ambient_neighbor__r000,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r001,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r001,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r001,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__ambient_neighbor__r001,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r002,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r002,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r002,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_8:effect_count=2
delete_item__ambient_neighbor__r002,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r003,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r003,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r003,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_1:effect_count=2|random_4:effect_count=2|random_7:effect_count=2|random_8:effect_count=2
delete_item__ambient_neighbor__r003,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r004,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r004,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r004,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_4:effect_count=2|random_5:effect_count=2
delete_item__ambient_neighbor__r004,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r005,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r005,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r005,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_6:effect_count=2|random_9:effect_count=2
delete_item__ambient_neighbor__r005,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r006,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r006,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r006,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_8:effect_count=2
delete_item__ambient_neighbor__r006,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r007,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r007,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r007,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_7:effect_count=2|random_8:effect_count=2
delete_item__ambient_neighbor__r007,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r008,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r008,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r008,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_6:effect_count=2
delete_item__ambient_neighbor__r008,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r009,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r009,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r009,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_7:effect_count=2
delete_item__ambient_neighbor__r009,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r010,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r010,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r010,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_2:effect_count=2|random_5:effect_count=2
delete_item__ambient_neighbor__r010,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r011,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r011,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r011,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_2:effect_count=2|random_3:effect_count=2|random_4:effect_count=2|random_5:effect_count=2
delete_item__ambient_neighbor__r011,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r012,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r012,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r012,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_0:effect_count=2|random_5:effect_count=2
delete_item__ambient_neighbor__r012,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r013,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r013,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r013,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_4:effect_count=2|random_8:effect_count=2
delete_item__ambient_neighbor__r013,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r014,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r014,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r014,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_3:effect_count=2|random_4:effect_count=2|random_7:effect_count=2
delete_item__ambient_neighbor__r014,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r015,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r015,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r015,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_0:effect_count=2
delete_item__ambient_neighbor__r015,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r016,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r016,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r016,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_3:effect_count=2|random_5:effect_count=2
delete_item__ambient_neighbor__r016,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r017,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r017,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r017,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_1:effect_count=2
delete_item__ambient_neighbor__r017,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r018,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r018,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r018,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_1:effect_count=2
delete_item__ambient_neighbor__r018,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__ambient_neighbor__r019,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r019,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r019,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__ambient_neighbor__r019,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:effect_count=2
delete_item__cross_tenant__r000,delete_item,cross_tenant,single_factor_observable,document_trust,True,False,0,
delete_item__cross_tenant__r000,delete_item,cross_tenant,single_factor_observable,nominal_repeat,True,False,10,
delete_item__cross_tenant__r000,delete_item,cross_tenant,single_factor_observable,random_relational_fuzzing,True,True,10,random_3:effect_count=2|random_4:effect_count=2
delete_item__cross_tenant__r000,delete_item,cross_tenant,single_factor_observable,cep,True,True,10,tenant_boundary:effect_count=2
delete_item__cross_tenant__r001,delete_item,cross_tenant,single_factor_observable,document_trust,True,False,0,
delete_item__cross_tenant__r001,delete_item,cross_tenant,single_factor_observable,nominal_repeat,True,False,10,
delete_item__cross_tenant__r001,delete_item,cross_tenant,single_factor_observable,random_relational_fuzzing,True,True,10,random_2:effect_count=2|random_6:effect_count=2
delete_item__cross_tenant__r001,delete_item,cross_tenant,single_factor_observable,cep,True,True,10,tenant_boundary:effect_count=2
delete_item__cross_tenant__r002,delete_item,cross_tenant,single_factor_observable,document_trust,True,False,0,
delete_item__cross_tenant__r002,delete_item,cross_tenant,single_factor_observable,nominal_repeat,True,False,10,
delete_item__cross_tenant__r002,delete_item,cross_tenant,single_factor_observable,random_relational_fuzzing,True,True,10,random_0:effect_count=2|random_4:effect_count=2|random_7:effect_count=2|random_8:effect_count=2
delete_item__cross_tenant__r002,delete_item,cross_tenant,single_factor_observable,cep,True,True,10,tenant_boundary:effect_count=2
delete_item__cross_tenant__r003,delete_item,cross_tenant,single_factor_observable,document_trust,True,False,0,
delete_item__cross_tenant__r003,delete_item,cross_tenant,single_factor_observable,nominal_repeat,True,False,10,
delete_item__cross_tenant__r003,delete_item,cross_tenant,single_factor_observable,random_relational_fuzzing,True,True,10,random_7:effect_count=2
delete_item__cross_tenant__r003,delete_item,cross_tenant,single_factor_observable,cep,True,True,10,tenant_boundary:effect_count=2
delete_item__cross_tenant__r004,delete_item,cross_tenant,single_factor_observable,document_trust,True,False,0,
delete_item__cross_tenant__r004,delete_item,cross_tenant,single_factor_observable,nominal_repeat,True,False,10,
delete_item__cross_tenant__r004,delete_item,cross_tenant,single_factor_observable,random_relational_fuzzing,True,True,10,random_4:effect_count=2|random_6:effect_count=2
delete_item__cross_tenant__r004,delete_item,cross_tenant,single_factor_observable,cep,True,True,10,tenant_boundary:effect_count=2
