case_id,family,variant,scope,method,label,prediction,calls,witnesses
send_message__sensitive_exfil__r002,send_message,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_4:unexpected_kinds=net_send
send_message__sensitive_exfil__r002,send_message,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:unexpected_kinds=net_send|sensitive_2:unexpected_kinds=net_send
send_message__sensitive_exfil__r003,send_message,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
send_message__sensitive_exfil__r003,send_message,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
send_message__sensitive_exfil__r003,send_message,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_0:unexpected_kinds=net_send
send_message__sensitive_exfil__r003,send_message,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:unexpected_kinds=net_send|sensitive_2:unexpected_kinds=net_send
send_message__sensitive_exfil__r004,send_message,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
send_message__sensitive_exfil__r004,send_message,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
send_message__sensitive_exfil__r004,send_message,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_1:unexpected_kinds=net_send|random_3:unexpected_kinds=net_send
send_message__sensitive_exfil__r004,send_message,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:unexpected_kinds=net_send|sensitive_2:unexpected_kinds=net_send
send_message__ambient_neighbor__r000,send_message,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
send_message__ambient_neighbor__r000,send_message,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
send_message__ambient_neighbor__r000,send_message,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_1:main_effect_count=2|random_9:main_effect_count=2
send_message__ambient_neighbor__r000,send_message,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:main_effect_count=2
send_message__ambient_neighbor__r001,send_message,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
send_message__ambient_neighbor__r001,send_message,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
send_message__ambient_neighbor__r001,send_message,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_5:main_effect_count=2|random_8:main_effect_count=2
send_message__ambient_neighbor__r001,send_message,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:main_effect_count=2
send_message__ambient_neighbor__r002,send_message,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
send_message__ambient_neighbor__r002,send_message,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
send_message__ambient_neighbor__r002,send_message,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,False,10,
send_message__ambient_neighbor__r002,send_message,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:main_effect_count=2
send_message__ambient_neighbor__r003,send_message,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
send_message__ambient_neighbor__r003,send_message,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
send_message__ambient_neighbor__r003,send_message,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,False,10,
send_message__ambient_neighbor__r003,send_message,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:main_effect_count=2
send_message__ambient_neighbor__r004,send_message,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
send_message__ambient_neighbor__r004,send_message,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
send_message__ambient_neighbor__r004,send_message,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_5:main_effect_count=2|random_6:main_effect_count=2
send_message__ambient_neighbor__r004,send_message,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:main_effect_count=2
send_message__cross_tenant__r000,send_message,cross_tenant,single_factor_observable,document_trust,True,False,0,
send_message__cross_tenant__r000,send_message,cross_tenant,single_factor_observable,nominal_repeat,True,False,10,
send_message__cross_tenant__r000,send_message,cross_tenant,single_factor_observable,random_relational_fuzzing,True,True,10,random_0:main_effect_count=2|random_2:main_effect_count=2|random_5:main_effect_count=2|random_9:main_effect_count=2
send_message__cross_tenant__r000,send_message,cross_tenant,single_factor_observable,cep,True,True,10,tenant_boundary:main_effect_count=2
send_message__cross_tenant__r001,send_message,cross_tenant,single_factor_observable,document_trust,True,False,0,
send_message__cross_tenant__r001,send_message,cross_tenant,single_factor_observable,nominal_repeat,True,False,10,
send_message__cross_tenant__r001,send_message,cross_tenant,single_factor_observable,random_relational_fuzzing,True,False,10,
send_message__cross_tenant__r001,send_message,cross_tenant,single_factor_observable,cep,True,True,10,tenant_boundary:main_effect_count=2
send_message__cross_tenant__r002,send_message,cross_tenant,single_factor_observable,document_trust,True,False,0,
send_message__cross_tenant__r002,send_message,cross_tenant,single_factor_observable,nominal_repeat,True,False,10,
send_message__cross_tenant__r002,send_message,cross_tenant,single_factor_observable,random_relational_fuzzing,True,False,10,
send_message__cross_tenant__r002,send_message,cross_tenant,single_factor_observable,cep,True,True,10,tenant_boundary:main_effect_count=2
send_message__cross_tenant__r003,send_message,cross_tenant,single_factor_observable,document_trust,True,False,0,
send_message__cross_tenant__r003,send_message,cross_tenant,single_factor_observable,nominal_repeat,True,False,10,
send_message__cross_tenant__r003,send_message,cross_tenant,single_factor_observable,random_relational_fuzzing,True,True,10,random_7:main_effect_count=2|random_8:main_effect_count=2
send_message__cross_tenant__r003,send_message,cross_tenant,single_factor_observable,cep,True,True,10,tenant_boundary:main_effect_count=2
send_message__cross_tenant__r004,send_message,cross_tenant,single_factor_observable,document_trust,True,False,0,
send_message__cross_tenant__r004,send_message,cross_tenant,single_factor_observable,nominal_repeat,True,False,10,
send_message__cross_tenant__r004,send_message,cross_tenant,single_factor_observable,random_relational_fuzzing,True,True,10,random_0:main_effect_count=2
send_message__cross_tenant__r004,send_message,cross_tenant,single_factor_observable,cep,True,True,10,tenant_boundary:main_effect_count=2
send_message__secret_capture__r000,send_message,secret_capture,single_factor_observable,document_trust,True,False,0,
send_message__secret_capture__r000,send_message,secret_capture,single_factor_observable,nominal_repeat,True,False,10,
send_message__secret_capture__r000,send_message,secret_capture,single_factor_observable,random_relational_fuzzing,True,False,10,
send_message__secret_capture__r000,send_message,secret_capture,single_factor_observable,cep,True,True,10,"ambient_secret_dependency:base,secret_1|ambient_secret_dependency:base,secret_2|ambient_secret_dependency:base_repeat,secret_1|ambient_secret_dependency:base_repeat,secret_2|ambient_secret_dependency:secret_1,secret_2"
send_message__secret_capture__r001,send_message,secret_capture,single_factor_observable,document_trust,True,False,0,
send_message__secret_capture__r001,send_message,secret_capture,single_factor_observable,nominal_repeat,True,False,10,
send_message__secret_capture__r001,send_message,secret_capture,single_factor_observable,random_relational_fuzzing,True,False,10,
send_message__secret_capture__r001,send_message,secret_capture,single_factor_observable,cep,True,True,10,"ambient_secret_dependency:base,secret_1|ambient_secret_dependency:base,secret_2|ambient_secret_dependency:base_repeat,secret_1|ambient_secret_dependency:base_repeat,secret_2|ambient_secret_dependency:secret_1,secret_2"
send_message__secret_capture__r002,send_message,secret_capture,single_factor_observable,document_trust,True,False,0,
send_message__secret_capture__r002,send_message,secret_capture,single_factor_observable,nominal_repeat,True,False,10,
send_message__secret_capture__r002,send_message,secret_capture,single_factor_observable,random_relational_fuzzing,True,True,10,"ambient_secret_dependency:random_1,random_8"
send_message__secret_capture__r002,send_message,secret_capture,single_factor_observable,cep,True,True,10,"ambient_secret_dependency:base,secret_1|ambient_secret_dependency:base,secret_2|ambient_secret_dependency:base_repeat,secret_1|ambient_secret_dependency:base_repeat,secret_2|ambient_secret_dependency:secret_1,secret_2"
send_message__secret_capture__r003,send_message,secret_capture,single_factor_observable,document_trust,True,False,0,
send_message__secret_capture__r003,send_message,secret_capture,single_factor_observable,nominal_repeat,True,False,10,
send_message__secret_capture__r003,send_message,secret_capture,single_factor_observable,random_relational_fuzzing,True,False,10,
send_message__secret_capture__r003,send_message,secret_capture,single_factor_observable,cep,True,True,10,"ambient_secret_dependency:base,secret_1|ambient_secret_dependency:base,secret_2|ambient_secret_dependency:base_repeat,secret_1|ambient_secret_dependency:base_repeat,secret_2|ambient_secret_dependency:secret_1,secret_2"
send_message__secret_capture__r004,send_message,secret_capture,single_factor_observable,document_trust,True,False,0,
send_message__secret_capture__r004,send_message,secret_capture,single_factor_observable,nominal_repeat,True,False,10,
send_message__secret_capture__r004,send_message,secret_capture,single_factor_observable,random_relational_fuzzing,True,False,10,
send_message__secret_capture__r004,send_message,secret_capture,single_factor_observable,cep,True,True,10,"ambient_secret_dependency:base,secret_1|ambient_secret_dependency:base,secret_2|ambient_secret_dependency:base_repeat,secret_1|ambient_secret_dependency:base_repeat,secret_2|ambient_secret_dependency:secret_1,secret_2"
send_message__compound_trigger__r000,send_message,compound_trigger,compound_trigger,document_trust,True,False,0,
send_message__compound_trigger__r000,send_message,compound_trigger,compound_trigger,nominal_repeat,True,False,10,
send_message__compound_trigger__r000,send_message,compound_trigger,compound_trigger,random_relational_fuzzing,True,True,10,random_0:unexpected_kinds=net_send
send_message__compound_trigger__r000,send_message,compound_trigger,compound_trigger,cep,True,False,10,
send_message__compound_trigger__r001,send_message,compound_trigger,compound_trigger,document_trust,True,False,0,
send_message__compound_trigger__r001,send_message,compound_trigger,compound_trigger,nominal_repeat,True,False,10,
send_message__compound_trigger__r001,send_message,compound_trigger,compound_trigger,random_relational_fuzzing,True,False,10,
send_message__compound_trigger__r001,send_message,compound_trigger,compound_trigger,cep,True,False,10,
send_message__compound_trigger__r002,send_message,compound_trigger,compound_trigger,document_trust,True,False,0,
send_message__compound_trigger__r002,send_message,compound_trigger,compound_trigger,nominal_repeat,True,False,10,
send_message__compound_trigger__r002,send_message,compound_trigger,compound_trigger,random_relational_fuzzing,True,True,10,random_6:unexpected_kinds=net_send
send_message__compound_trigger__r002,send_message,compound_trigger,compound_trigger,cep,True,False,10,
send_message__compound_trigger__r003,send_message,compound_trigger,compound_trigger,document_trust,True,False,0,
send_message__compound_trigger__r003,send_message,compound_trigger,compound_trigger,nominal_repeat,True,False,10,
send_message__compound_trigger__r003,send_message,compound_trigger,compound_trigger,random_relational_fuzzing,True,False,10,
send_message__compound_trigger__r003,send_message,compound_trigger,compound_trigger,cep,True,False,10,
send_message__compound_trigger__r004,send_message,compound_trigger,compound_trigger,document_trust,True,False,0,
send_message__compound_trigger__r004,send_message,compound_trigger,compound_trigger,nominal_repeat,True,False,10,
send_message__compound_trigger__r004,send_message,compound_trigger,compound_trigger,random_relational_fuzzing,True,True,10,random_1:unexpected_kinds=net_send
send_message__compound_trigger__r004,send_message,compound_trigger,compound_trigger,cep,True,False,10,
send_message__sequence_trigger__r000,send_message,sequence_trigger,sequence_trigger,document_trust,True,False,0,
send_message__sequence_trigger__r000,send_message,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
send_message__sequence_trigger__r000,send_message,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
send_message__sequence_trigger__r000,send_message,sequence_trigger,sequence_trigger,cep,True,False,10,
send_message__sequence_trigger__r001,send_message,sequence_trigger,sequence_trigger,document_trust,True,False,0,
send_message__sequence_trigger__r001,send_message,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
send_message__sequence_trigger__r001,send_message,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
send_message__sequence_trigger__r001,send_message,sequence_trigger,sequence_trigger,cep,True,False,10,
send_message__sequence_trigger__r002,send_message,sequence_trigger,sequence_trigger,document_trust,True,False,0,
send_message__sequence_trigger__r002,send_message,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
send_message__sequence_trigger__r002,send_message,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
send_message__sequence_trigger__r002,send_message,sequence_trigger,sequence_trigger,cep,True,False,10,
send_message__sequence_trigger__r003,send_message,sequence_trigger,sequence_trigger,document_trust,True,False,0,
send_message__sequence_trigger__r003,send_message,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
send_message__sequence_trigger__r003,send_message,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
send_message__sequence_trigger__r003,send_message,sequence_trigger,sequence_trigger,cep,True,False,10,
send_message__sequence_trigger__r004,send_message,sequence_trigger,sequence_trigger,document_trust,True,False,0,
send_message__sequence_trigger__r004,send_message,sequence_trigger,sequence_trigger,nominal_repeat,True,False,10,
send_message__sequence_trigger__r004,send_message,sequence_trigger,sequence_trigger,random_relational_fuzzing,True,False,10,
send_message__sequence_trigger__r004,send_message,sequence_trigger,sequence_trigger,cep,True,False,10,
send_message__unobservable_effect__r000,send_message,unobservable_effect,unobservable_effect,document_trust,True,False,0,
send_message__unobservable_effect__r000,send_message,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
send_message__unobservable_effect__r000,send_message,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
send_message__unobservable_effect__r000,send_message,unobservable_effect,unobservable_effect,cep,True,False,10,
send_message__unobservable_effect__r001,send_message,unobservable_effect,unobservable_effect,document_trust,True,False,0,
send_message__unobservable_effect__r001,send_message,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
send_message__unobservable_effect__r001,send_message,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
send_message__unobservable_effect__r001,send_message,unobservable_effect,unobservable_effect,cep,True,False,10,
send_message__unobservable_effect__r002,send_message,unobservable_effect,unobservable_effect,document_trust,True,False,0,
send_message__unobservable_effect__r002,send_message,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
send_message__unobservable_effect__r002,send_message,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
send_message__unobservable_effect__r002,send_message,unobservable_effect,unobservable_effect,cep,True,False,10,
send_message__unobservable_effect__r003,send_message,unobservable_effect,unobservable_effect,document_trust,True,False,0,
send_message__unobservable_effect__r003,send_message,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
send_message__unobservable_effect__r003,send_message,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
send_message__unobservable_effect__r003,send_message,unobservable_effect,unobservable_effect,cep,True,False,10,
send_message__unobservable_effect__r004,send_message,unobservable_effect,unobservable_effect,document_trust,True,False,0,
send_message__unobservable_effect__r004,send_message,unobservable_effect,unobservable_effect,nominal_repeat,True,False,10,
send_message__unobservable_effect__r004,send_message,unobservable_effect,unobservable_effect,random_relational_fuzzing,True,False,10,
send_message__unobservable_effect__r004,send_message,unobservable_effect,unobservable_effect,cep,True,False,10,
delete_item__clean__r000,delete_item,clean,clean,document_trust,False,False,0,
delete_item__clean__r000,delete_item,clean,clean,nominal_repeat,False,False,10,
delete_item__clean__r000,delete_item,clean,clean,random_relational_fuzzing,False,False,10,
delete_item__clean__r000,delete_item,clean,clean,cep,False,False,10,
delete_item__clean__r001,delete_item,clean,clean,document_trust,False,False,0,
delete_item__clean__r001,delete_item,clean,clean,nominal_repeat,False,False,10,
delete_item__clean__r001,delete_item,clean,clean,random_relational_fuzzing,False,False,10,
delete_item__clean__r001,delete_item,clean,clean,cep,False,False,10,
delete_item__clean__r002,delete_item,clean,clean,document_trust,False,False,0,
delete_item__clean__r002,delete_item,clean,clean,nominal_repeat,False,False,10,
delete_item__clean__r002,delete_item,clean,clean,random_relational_fuzzing,False,False,10,
delete_item__clean__r002,delete_item,clean,clean,cep,False,False,10,
delete_item__clean__r003,delete_item,clean,clean,document_trust,False,False,0,
delete_item__clean__r003,delete_item,clean,clean,nominal_repeat,False,False,10,
delete_item__clean__r003,delete_item,clean,clean,random_relational_fuzzing,False,False,10,
delete_item__clean__r003,delete_item,clean,clean,cep,False,False,10,
delete_item__clean__r004,delete_item,clean,clean,document_trust,False,False,0,
delete_item__clean__r004,delete_item,clean,clean,nominal_repeat,False,False,10,
delete_item__clean__r004,delete_item,clean,clean,random_relational_fuzzing,False,False,10,
delete_item__clean__r004,delete_item,clean,clean,cep,False,False,10,
delete_item__clean_declared_audit__r000,delete_item,clean_declared_audit,clean,document_trust,False,False,0,
delete_item__clean_declared_audit__r000,delete_item,clean_declared_audit,clean,nominal_repeat,False,False,10,
delete_item__clean_declared_audit__r000,delete_item,clean_declared_audit,clean,random_relational_fuzzing,False,False,10,
delete_item__clean_declared_audit__r000,delete_item,clean_declared_audit,clean,cep,False,False,10,
delete_item__clean_declared_audit__r001,delete_item,clean_declared_audit,clean,document_trust,False,False,0,
delete_item__clean_declared_audit__r001,delete_item,clean_declared_audit,clean,nominal_repeat,False,False,10,
delete_item__clean_declared_audit__r001,delete_item,clean_declared_audit,clean,random_relational_fuzzing,False,False,10,
delete_item__clean_declared_audit__r001,delete_item,clean_declared_audit,clean,cep,False,False,10,
delete_item__clean_declared_audit__r002,delete_item,clean_declared_audit,clean,document_trust,False,False,0,
delete_item__clean_declared_audit__r002,delete_item,clean_declared_audit,clean,nominal_repeat,False,False,10,
delete_item__clean_declared_audit__r002,delete_item,clean_declared_audit,clean,random_relational_fuzzing,False,False,10,
delete_item__clean_declared_audit__r002,delete_item,clean_declared_audit,clean,cep,False,False,10,
delete_item__clean_declared_audit__r003,delete_item,clean_declared_audit,clean,document_trust,False,False,0,
delete_item__clean_declared_audit__r003,delete_item,clean_declared_audit,clean,nominal_repeat,False,False,10,
delete_item__clean_declared_audit__r003,delete_item,clean_declared_audit,clean,random_relational_fuzzing,False,False,10,
delete_item__clean_declared_audit__r003,delete_item,clean_declared_audit,clean,cep,False,False,10,
delete_item__clean_declared_audit__r004,delete_item,clean_declared_audit,clean,document_trust,False,False,0,
delete_item__clean_declared_audit__r004,delete_item,clean_declared_audit,clean,nominal_repeat,False,False,10,
delete_item__clean_declared_audit__r004,delete_item,clean_declared_audit,clean,random_relational_fuzzing,False,False,10,
delete_item__clean_declared_audit__r004,delete_item,clean_declared_audit,clean,cep,False,False,10,
delete_item__clean_declared_cache__r000,delete_item,clean_declared_cache,clean,document_trust,False,False,0,
delete_item__clean_declared_cache__r000,delete_item,clean_declared_cache,clean,nominal_repeat,False,False,10,
delete_item__clean_declared_cache__r000,delete_item,clean_declared_cache,clean,random_relational_fuzzing,False,False,10,
delete_item__clean_declared_cache__r000,delete_item,clean_declared_cache,clean,cep,False,False,10,
delete_item__clean_declared_cache__r001,delete_item,clean_declared_cache,clean,document_trust,False,False,0,
delete_item__clean_declared_cache__r001,delete_item,clean_declared_cache,clean,nominal_repeat,False,False,10,
delete_item__clean_declared_cache__r001,delete_item,clean_declared_cache,clean,random_relational_fuzzing,False,False,10,
delete_item__clean_declared_cache__r001,delete_item,clean_declared_cache,clean,cep,False,False,10,
delete_item__clean_declared_cache__r002,delete_item,clean_declared_cache,clean,document_trust,False,False,0,
delete_item__clean_declared_cache__r002,delete_item,clean_declared_cache,clean,nominal_repeat,False,False,10,
delete_item__clean_declared_cache__r002,delete_item,clean_declared_cache,clean,random_relational_fuzzing,False,False,10,
delete_item__clean_declared_cache__r002,delete_item,clean_declared_cache,clean,cep,False,False,10,
delete_item__clean_declared_cache__r003,delete_item,clean_declared_cache,clean,document_trust,False,False,0,
delete_item__clean_declared_cache__r003,delete_item,clean_declared_cache,clean,nominal_repeat,False,False,10,
delete_item__clean_declared_cache__r003,delete_item,clean_declared_cache,clean,random_relational_fuzzing,False,False,10,
delete_item__clean_declared_cache__r003,delete_item,clean_declared_cache,clean,cep,False,False,10,
delete_item__clean_declared_cache__r004,delete_item,clean_declared_cache,clean,document_trust,False,False,0,
delete_item__clean_declared_cache__r004,delete_item,clean_declared_cache,clean,nominal_repeat,False,False,10,
delete_item__clean_declared_cache__r004,delete_item,clean_declared_cache,clean,random_relational_fuzzing,False,False,10,
delete_item__clean_declared_cache__r004,delete_item,clean_declared_cache,clean,cep,False,False,10,
delete_item__fixed_target__r000,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r000,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r000,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r000,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r001,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r001,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r001,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r001,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r002,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r002,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r002,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r002,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r003,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r003,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r003,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r003,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__fixed_target__r004,delete_item,fixed_target,single_factor_observable,document_trust,True,False,0,
delete_item__fixed_target__r004,delete_item,fixed_target,single_factor_observable,nominal_repeat,True,False,10,
delete_item__fixed_target__r004,delete_item,fixed_target,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__fixed_target__r004,delete_item,fixed_target,single_factor_observable,cep,True,True,10,"target_nonresponsiveness:target_edge_1,target_edge_2"
delete_item__sensitive_exfil__r000,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r000,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r000,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_3:unexpected_kinds=net_send|random_9:unexpected_kinds=net_send
delete_item__sensitive_exfil__r000,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:unexpected_kinds=net_send|sensitive_2:unexpected_kinds=net_send
delete_item__sensitive_exfil__r001,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r001,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r001,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_0:unexpected_kinds=net_send|random_1:unexpected_kinds=net_send|random_3:unexpected_kinds=net_send|random_5:unexpected_kinds=net_send
delete_item__sensitive_exfil__r001,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:unexpected_kinds=net_send|sensitive_2:unexpected_kinds=net_send
delete_item__sensitive_exfil__r002,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r002,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r002,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_2:unexpected_kinds=net_send|random_6:unexpected_kinds=net_send|random_9:unexpected_kinds=net_send
delete_item__sensitive_exfil__r002,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:unexpected_kinds=net_send|sensitive_2:unexpected_kinds=net_send
delete_item__sensitive_exfil__r003,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r003,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r003,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_3:unexpected_kinds=net_send|random_5:unexpected_kinds=net_send|random_6:unexpected_kinds=net_send
delete_item__sensitive_exfil__r003,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:unexpected_kinds=net_send|sensitive_2:unexpected_kinds=net_send
delete_item__sensitive_exfil__r004,delete_item,sensitive_exfil,single_factor_observable,document_trust,True,False,0,
delete_item__sensitive_exfil__r004,delete_item,sensitive_exfil,single_factor_observable,nominal_repeat,True,False,10,
delete_item__sensitive_exfil__r004,delete_item,sensitive_exfil,single_factor_observable,random_relational_fuzzing,True,True,10,random_5:unexpected_kinds=net_send
delete_item__sensitive_exfil__r004,delete_item,sensitive_exfil,single_factor_observable,cep,True,True,10,sensitive_1:unexpected_kinds=net_send|sensitive_2:unexpected_kinds=net_send
delete_item__ambient_neighbor__r000,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r000,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r000,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_9:main_effect_count=2
delete_item__ambient_neighbor__r000,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:main_effect_count=2
delete_item__ambient_neighbor__r001,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r001,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r001,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,False,10,
delete_item__ambient_neighbor__r001,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:main_effect_count=2
delete_item__ambient_neighbor__r002,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r002,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r002,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_8:main_effect_count=2
delete_item__ambient_neighbor__r002,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:main_effect_count=2
delete_item__ambient_neighbor__r003,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r003,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r003,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_1:main_effect_count=2|random_4:main_effect_count=2|random_7:main_effect_count=2|random_8:main_effect_count=2
delete_item__ambient_neighbor__r003,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:main_effect_count=2
delete_item__ambient_neighbor__r004,delete_item,ambient_neighbor,single_factor_observable,document_trust,True,False,0,
delete_item__ambient_neighbor__r004,delete_item,ambient_neighbor,single_factor_observable,nominal_repeat,True,False,10,
delete_item__ambient_neighbor__r004,delete_item,ambient_neighbor,single_factor_observable,random_relational_fuzzing,True,True,10,random_4:main_effect_count=2|random_5:main_effect_count=2
delete_item__ambient_neighbor__r004,delete_item,ambient_neighbor,single_factor_observable,cep,True,True,10,neighbor:main_effect_count=2
delete_item__cross_tenant__r000,delete_item,cross_tenant,single_factor_observable,document_trust,True,False,0,
delete_item__cross_tenant__r000,delete_item,cross_tenant,single_factor_observable,nominal_repeat,True,False,10,
delete_item__cross_tenant__r000,delete_item,cross_tenant,single_factor_observable,random_relational_fuzzing,True,True,10,random_3:main_effect_count=2|random_4:main_effect_count=2
delete_item__cross_tenant__r000,delete_item,cross_tenant,single_factor_observable,cep,True,True,10,tenant_boundary:main_effect_count=2
delete_item__cross_tenant__r001,delete_item,cross_tenant,single_factor_observable,document_trust,True,False,0,
